im_path,label
CAFE_SN10002_Frame_4.png,0.0
CAFE_SN10958_Frame_3.png,2.0
CAFE_SN10079_Frame_9.png,0.0
CAFE_SN10077_Frame_3.png,0.0
CAFE_SN10959_Frame_8.png,2.0
CAFE_SN10084_Frame_1.png,0.0
CAFE_SN11080_Frame_6.png,3.0
CAFE_SN11166_Frame_6.png,3.0
CAFE_SN10545_Frame_8.png,1.0
CAFE_SN10989_Frame_7.png,2.0
CAFE_SN11096_Frame_7.png,3.0
CAFE_SN10569_Frame_3.png,1.0
CAFE_SN10053_Frame_9.png,0.0
CAFE_SN11057_Frame_9.png,2.0
CAFE_SN10970_Frame_1.png,2.0
CAFE_SN9979_Frame_5.png,0.0
CAFE_SN9979_Frame_7.png,0.0
CAFE_SN10514_Frame_4.png,1.0
CAFE_SN10041_Frame_6.png,0.0
CAFE_SN11100_Frame_8.png,3.0
CAFE_SN10544_Frame_3.png,1.0
CAFE_SN11079_Frame_9.png,3.0
CAFE_SN11121_Frame_6.png,3.0
CAFE_SN10031_Frame_4.png,0.0
CAFE_SN10961_Frame_7.png,2.0
CAFE_SN10981_Frame_6.png,2.0
CAFE_SN10544_Frame_2.png,1.0
CAFE_SN11002_Frame_5.png,2.0
CAFE_SN11078_Frame_8.png,3.0
CAFE_SN10513_Frame_3.png,1.0
CAFE_SN10524_Frame_5.png,1.0
CAFE_SN11093_Frame_4.png,3.0
CAFE_SN11083_Frame_1.png,3.0
CAFE_SN10990_Frame_2.png,2.0
CAFE_SN11079_Frame_8.png,3.0
CAFE_SN10534_Frame_7.png,1.0
CAFE_SN10048_Frame_9.png,0.0
CAFE_SN11120_Frame_2.png,3.0
CAFE_SN10569_Frame_7.png,1.0
CAFE_SN10077_Frame_6.png,0.0
CAFE_SN11121_Frame_7.png,3.0
CAFE_SN10031_Frame_8.png,0.0
CAFE_SN10515_Frame_2.png,1.0
CAFE_SN10080_Frame_2.png,0.0
CAFE_SN10515_Frame_5.png,1.0
CAFE_SN11120_Frame_5.png,3.0
CAFE_SN10960_Frame_2.png,2.0
CAFE_SN10079_Frame_5.png,0.0
CAFE_SN11018_Frame_8.png,2.0
CAFE_SN9986_Frame_4.png,0.0
CAFE_SN11127_Frame_2.png,3.0
CAFE_SN11013_Frame_1.png,2.0
CAFE_SN10989_Frame_3.png,2.0
CAFE_SN10970_Frame_7.png,2.0
CAFE_SN10080_Frame_4.png,0.0
CAFE_SN10960_Frame_7.png,2.0
CAFE_SN9986_Frame_3.png,0.0
CAFE_SN11086_Frame_3.png,3.0
CAFE_SN10572_Frame_9.png,1.0
CAFE_SN10958_Frame_6.png,2.0
CAFE_SN10080_Frame_3.png,0.0
CAFE_SN10052_Frame_4.png,0.0
CAFE_SN10514_Frame_7.png,1.0
CAFE_SN11057_Frame_4.png,2.0
CAFE_SN10518_Frame_7.png,1.0
CAFE_SN10970_Frame_2.png,2.0
CAFE_SN10054_Frame_6.png,0.0
CAFE_SN11166_Frame_2.png,3.0
CAFE_SN10958_Frame_7.png,2.0
